bookID,title,authors,average_rating,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,
9438,Dissecting Marilyn Manson,Gavin Baddeley,3.86,9780859653725,eng,192,526,9,01-10-07,Plexus Publishing,
9439,Marilyn Manson,Kurt Reighley,3.36,9780312181338,en-US,192,116,5,15-04-98,St. Martin's Griffin,
9440,Marilyn Manson: The Lonely Watchman,Richard D. Nelson,4,9781597818704,eng,224,3,0,18-02-06,Xulon Press,
9441,Philosophical Papers: Volume 1  Human Agency and Language,Charles Taylor,4.35,9780521317504,eng,304,52,1,28-03-85,Cambridge University Press,
9442,Sources of the Self: The Making of the Modern Identity,Charles Taylor,4.2,9780674824263,eng,624,1355,54,01-03-92,Harvard University Press,
9443,The Ethics of Authenticity,Charles Taylor,3.92,9780674268630,eng,152,697,49,22-09-92,Harvard University Press,
9444,Multiculturalism,Charles Taylor/Amy Gutmann/Michael Walzer/Susan R. Wolf/Shierry Weber Nicholsen/Kwame Anthony Appiah/Jürgen Habermas/Steven C. Rockefeller,3.8,9780691037790,eng,192,341,17,11-09-94,Princeton University Press,
9445,Charles Taylor,Ruth  Abbey,3.6,9780521805223,eng,220,14,0,26-01-04,Cambridge University Press,
9446,Built To Last: Building America's Amazing Bridges  Dams  Tunnels  and Skyscrapers (Built to Last),George Sullivan,4.12,9780439517379,eng,128,24,6,01-10-05,Scholastic Nonfiction,
9447,The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything,Guy Kawasaki,3.87,9781591840565,eng,240,22375,402,09-09-04,Portfolio,
9448,Mandala Sand Art Kit,Walter Foster Creative Team,1,9781560107668,eng,8,1,0,01-01-04,Walter Foster Publishing,
9449,The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,3.78,9780451401960,eng,400,118,11,01-05-90,Onyx,
9450,Turn of the Cards (Wild Cards  #12),George R.R. Martin/Victor Milán,3.69,9780553561524,eng,432,567,18,01-01-93,Spectra,
9451,Turn of the Cards,Georgina Grey,3,9780449239698,eng,0,3,1,12-05-79,Fawcett Coventry,
9452,Dr. Seuss (First Biographies),Cheryl Carlson,4.33,9780736850919,eng,24,14,1,01-01-05,Capstone Press,
9453,Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,4.16,9780590442091,eng,192,1419,38,01-01-91,Scholastic,
9454,Shipwreck (Island I),Gordon Korman/Holter Graham,3.8,9780439023313,eng,0,103,14,01-02-07,Scholastic Audio Books,
9455,The Pusher (87th Precinct  #3),Ed McBain,3.9,9780752857930,eng,192,1098,75,03-07-03,Orion Books,
9456,Eight Black Horses (87th Precinct  #38),Ed McBain/Mark T. Sullivan,3.92,9780743463089,eng,336,734,40,29-04-03,Pocket Books,
9457,Fiddlers (87th Precinct  #55),Ed McBain/Otto Penzler,3.86,9780156032780,eng,276,788,85,05-09-06,Mariner Books,
9458,The Last Dance (87th Precinct  #50),Ed McBain,3.69,9780671025700,eng,336,752,57,01-12-00,Pocket Books,
9459,The Listener's Bible: NIV,Anonymous/Max McLean,4.6,9781931047173,eng,77,28,3,01-01-01,Fellowship for the Performance,
9460,Information Technology for Management: Transforming Organizations in the Digital Economy,Efraim Turban/Dorothy Leidner/James C. Wetherbe/Ephraim McLean/Christy Cheung/Daniel Tse/Maggie Lew,3.93,9780471705222,eng,724,109,3,01-01-05,John Wiley & Sons,
9461,A Search for What Makes Sense: Finding Faith,Brian D. McLaren/Steve Chalke,3.59,9780310272663,eng,187,132,15,11-02-07,Zondervan Publishing Company,
9462,Police Brutality: An Anthology,Jill Nelson/Robin D.G. Kelley/Richard Austin/Flores Alexander Forbes/Ron Daniels/Frank Moss/Derrick A. Bell/Claude Andrew Clegg III/Katheryn K. Russell/Patricia J. Williams/Stanley Crouch/Ishmael Reed/Arthur Doye,3.8,9780393321630,eng,320,47,6,17-05-01,W. W. Norton  Company,
9463,Reluctant Burglar (To Catch a Thief #1),Jill Elizabeth Nelson,3.67,9781590526866,en-US,345,177,27,15-08-06,Multnomah Books,
9464,Q: The Autobiography of Quincy Jones,Quincy Jones,4.09,9780767905107,eng,432,639,51,08-10-02,Three Rivers Press (CA),
9465,Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,Fred Goodman,3.91,9780712645621,eng,448,2,0,03-07-03,Pimlico,
9466,Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,3.91,9780471758181,eng,331,414,60,01-03-06,Wiley,
9467,Hit Men: Power Brokers and Fast Money Inside the Music Business,Fredric Dannen/Erroll McDonald,3.94,9780679730613,eng,432,689,44,02-07-91,Vintage,
9468,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,3.99,9780060519131,en-US,404,16006,1049,10-07-12,Harper Paperbacks,
9469,The Last Shogun: The Life of Tokugawa Yoshinobu,Ryotaro Shiba/Juliet Winters Carpenter,3.76,9781568363561,eng,256,296,29,20-08-04,Kodansha America,
9470,Shogun (Asian Saga  #1),James Clavell,4.39,9780340766163,eng,1152,4902,299,02-12-99,Hodder & Stoughton,
9471,Whoreson,Donald Goines,4.32,9780870679940,en-US,320,1493,104,01-01-00,Holloway House,
9472,Crime Partners,Donald Goines,4.2,9780870678813,eng,159,474,21,01-11-00,Holloway House,
9473,Jonah's Gourd Vine,Zora Neale Hurston,3.99,9780060916510,eng,229,1679,82,22-01-90,Amistad,
9474,The Complete Stories,Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,4.25,9780060921712,eng,336,756,45,05-01-96,Amistad,
9475,Zora Neale Hurston: A Literary Biography,Robert E. Hemenway/Alice Walker,4.1,9780252008078,eng,408,103,9,01-09-80,University of Illinois Press,
9476,Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr./Kwame Anthony Appiah,4.2,9781567430288,eng,238,24,0,11-02-00,Harper Paperbacks,
9477,The Tarot Cafe  #1,Sang-Sun Park,3.88,9781595325556,en-US,176,1829,85,07-03-17,TokyoPop,
9478,Photography's Other Histories,Christopher Pinney/Nicholas Peterson,3.83,9780822331131,eng,296,24,2,24-04-03,Duke University Press Books,
9479,Photos of the Gods: The Printed Image and Political Struggle in India,Christopher Pinney,3.96,9781861891846,eng,239,25,0,04-02-04,Reaktion Books,
9480,Antitrust Law,Richard A. Posner,4,9780226675763,en-US,304,33,1,01-12-01,University of Chicago Press,
9481,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,3.96,9781400034628,eng,640,1194,107,09-09-03,Anchor Books,
9482,Sex and Reason,Richard A. Posner,3.91,9780674802803,eng,458,76,13,01-01-92,Harvard University Press,
9483,Law and Literature,Richard A. Posner,3.61,9780674514713,eng,432,95,6,15-03-98,Harvard University Press,
9484,Orlando: A Biography: Film Screenplay,Sally Potter/Virginia Woolf,4.07,9780571172955,eng,75,84,7,25-10-13,Faber & Faber,
9485,Orlando Furioso: Part Two,Ludovico Ariosto/Barbara Reynolds,4.23,9780140443103,eng,800,133,14,29-09-77,Penguin Classics,
9486,Orlando Furioso,Ludovico Ariosto/Guido Waldman,4.02,9780192836779,eng,656,2339,64,28-01-99,Oxford University Press,
9487,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,4.31,9780140243642,eng,1024,2931,222,01-03-98,Penguin Books,
9488,Alas  Babylon,Pat Frank,4.08,9780060741877,eng,323,33140,2614,05-07-05,Harper Perennial Modern Classics,
9489,The South Beach Diet: The Delicious  Doctor-Designed  Foolproof Plan for Fast and Healthy Weight Loss,Arthur Agatston,3.45,9781579546465,en-US,310,553,18,05-04-03,Rodale Books,
9490,On the Beach,Nevil Shute,3.94,9781842322765,eng,296,28414,1744,31-10-02,House of Stratus,
9491,The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,3.96,9780292707184,eng,137,109,22,01-09-77,University of Texas Press (Austin/London),
9492,The Art of Happiness,Dalai Lama XIV/Howard C. Cutler,4.16,9781573221115,eng,336,80161,2036,26-10-98,Riverhead Hardcover,
9493,The Art of Happiness at Work,Dalai Lama XIV/Howard C. Cutler,3.95,9780340831205,eng,224,1615,95,15-08-05,Hodder Mobius,
9494,Zen and the Art of Happiness,Chris Prentiss,4.05,9780943015538,eng,145,2955,270,28-06-06,Power Press,
9495,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,4.24,9781590301876,eng,256,4373,144,28-12-04,Shambhala,
9496,Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry,Benjamin James Sadock/Virginia Alcott Sadock,4.22,9780781731836,eng,1500,246,9,16-12-02,LWW,
9497,How to Go to College Almost for Free  Updated,Ben R. Kaplan,3.45,9780060937652,en-US,400,111,11,18-09-01,Collins Reference,
9498,Australia,Kate Hemphill/Zoë Ross/Louise Bostock Lang,4.07,9780756615697,eng,616,69,0,01-08-06,DK Publishing (Dorling Kindersley),
9499,Let's Go Australia on a Budget,Let's Go Inc.,3.93,9780312360863,en-US,784,9,2,28-11-06,Let's Go Publications,
9500,National Geographic Traveler: Australia,Roff Smith,3.8,9780792238935,eng,400,9,2,05-10-99,National Geographic,
9501,Moll Flanders,Daniel Defoe/Mark Schorer/Georgina Sutton,3.52,9781853260735,eng,339,35344,975,05-10-93,Wordsworth Editions,
9502,Moll Flanders,Daniel Defoe/Virginia Woolf,3.52,9780375760105,eng,335,387,54,11-06-02,Modern Library,
9503,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper/Blake Nevius,3.98,9780940450219,eng,1051,130,12,01-07-85,Library of America,
9504,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.7,9780553213294,eng,410,75121,1797,01-06-82,Bantam Classics,
9505,A River Runs Through It,Norman Maclean/Barry Moser,4.17,9780226500607,eng,168,6495,388,15-05-89,University of Chicago Press,
9506,Empires of the Monsoon: A History of the Indian Ocean and Its Invaders,Richard Seymour Hall,4.39,9780006380832,eng,608,67,12,01-01-98,HarperCollins Publishers,
9507,The Next Whole Earth Catalog: Access to Tools,Stewart Brand,4.45,9780394707761,eng,608,24,0,06-11-81,Random House Inc.,
9508,Whole Earth Software Catalog,Stewart Brand,3.92,9780385191661,en-US,208,13,1,01-10-84,Doubleday Books,
9509,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,4.06,9780812975215,eng,368,40155,1550,23-08-05,Random House Trade Paperbacks,
9510,El Borbah,Charles Burns,3.94,9781560976936,en-US,96,740,34,17-01-06,Fantagraphics,
9511,Big Baby,Charles Burns,3.96,9781560978008,eng,96,1368,58,17-02-07,Fantagraphics,
9512,Black Hole,Charles Burns,3.84,9780375423802,eng,368,38261,2037,18-10-05,Pantheon,
9513,Black Hole  tome 3: Visions,Charles Burns,4,9782840555520,fre,63,3,0,15-03-01,Delcourt,
9514,Black Hole  tome 4 : Reine des lézards,Charles Burns,4.26,9782840558873,fre,64,19,1,21-10-02,Delcourt,
9515,09-Nov,Noam Chomsky/Greg Ruggiero/Marili Margomenou/Miguel Mora/Natalie Levisalles/Il Manifesto/Hartford Courant/David Barsamian/Radio B92/Elise Fried/Peter Kreysler/Gionarle del Popolo/Michael Albert,3.73,9781583224892,eng,140,3070,172,04-12-01,Seven Stories Press,
9516,Secrets  Lies and Democracy,Noam Chomsky/David Barsamian,3.98,9781878825049,eng,128,934,27,01-07-02,Odonian Press,
9517,Syntactic Structures,Noam Chomsky/David W. Lightfoot,3.84,9783110172799,eng,135,609,31,10-09-12,Walter de Gruyter,
9518,The Umbrella of US Power: The Universal Declaration of Human Rights & the Contradictions of US Policy,Noam Chomsky/Greg Ruggiero,3.96,9781583225479,en-US,80,155,7,09-07-02,Seven Stories Press,
9519,The Common Good,Noam Chomsky/David Barsamian/Arthur Naiman,4.01,9781878825087,eng,190,435,18,01-07-02,Odonian Press,
9520,The Curious Sofa,Edward Gorey,4.18,9780151003075,eng,64,296,20,15-09-97,Harcourt Brace & Company,
9521,LOVE MODE 11,Yuki Shimizu/ ,4.37,9784835214108,jpn,182,4,0,10-01-03,????,
9522,Ring (Ring  #1),Koji Suzuki/Robert B. Rohmer/Glynne Walley,3.82,9781932234411,eng,282,11396,742,25-04-04,Vertical,
9523,The Ring Volume 4 Birthday,Koji Suzuki/Sakura Mizuki,3.58,9781593072674,eng,160,56,2,21-06-05,Dark Horse Manga,
9524,Strings  Conformal Fields  and M-Theory (Graduate Texts in Contemporary Physics),Michio Kaku,4.15,9780387988924,eng,531,49,1,17-12-99,Springer,
9525,Introduction to Superstrings and M-Theory,Michio Kaku/Joseph L. Birman/H. Eugene Stanley/J.W. Lynn/M.P. Silverman/M. Voloshin,4.27,9780387985893,eng,587,216,2,30-07-99,Springer,
9526,To Win a Nuclear War: The Pentagon's Secret War Plans,Michio Kaku/Daniel Axelrod,3.94,9780896083219,en-US,374,2,0,01-07-99,South End Press (Boston),
9527,Company,Max Barry,3.73,9781400079377,eng,338,4938,404,13-03-07,Vintage,
9528,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,4.25,9780385493628,eng,315,19473,692,08-09-98,Anchor,
9529,The Science Book,Peter Tallack/Simon Singh,4.05,9781841882543,eng,528,25,1,28-03-06,Weidenfeld & Nicolson,
9530,Kristy's Great Idea,Raina Telgemeier/Ann M. Martin,4.17,9781417699674,eng,186,24732,726,01-04-06,Turtleback Books,
9531,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,9780205359219,en-US,131,11,0,04-03-02,Allyn & Bacon,
9532,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,9780205479801,eng,160,5,1,01-10-05,Allyn & Bacon,
9533,The Cat Who Played Post Office (Cat Who...  #6),Lilian Jackson Braun,3.97,9780747250371,eng,224,6366,200,09-05-96,Headline,
9534,Just Above My Head,James Baldwin,4.38,9780385334563,eng,584,1485,159,13-06-00,Delta,
9535,Nobody Knows My Name,James Baldwin,4.35,9780679744733,eng,242,2218,146,01-12-92,Vintage,
9536,Tell Me How Long the Train's Been Gone,James Baldwin,4.26,9780375701894,eng,496,2162,144,17-02-98,Vintage,
9537,If Beale Street Could Talk,James Baldwin,4.23,9780307275936,eng,197,19731,2158,10-10-06,Vintage,
9538,Tell My Horse: Voodoo and Life in Haiti and Jamaica,Zora Neale Hurston,3.96,9780060916497,eng,311,1450,105,28-02-90,HarperCollins,
9539,Wrapped in Rainbows: The Life of Zora Neale Hurston,Valerie Boyd,4.32,9780743253291,eng,528,893,97,03-02-04,Scribner,
9540,Going to Meet the Man,James Baldwin,4.35,9780679761792,eng,249,4022,309,25-04-95,Vintage Books a division of Random House,
9541,The Amen Corner,James Baldwin,3.9,9780375701887,eng,112,467,32,17-02-98,Vintage,
9542,Blues for Mister Charlie,James Baldwin,4.13,9780679761785,eng,144,1202,80,25-04-95,Vintage,
9543,Every Tongue Got to Confess: Negro Folk-tales from the Gulf States,Zora Neale Hurston/Carla Kaplan/John Edgar Wideman,3.97,9780060934545,eng,320,317,47,01-10-02,Amistad,
9544,Factotum,Charles Bukowski,3.97,9780061131271,en-US,208,414,56,15-08-06,Ecco,
9545,Women,Charles Bukowski,3.86,9780061177590,eng,291,52415,2081,29-07-14,Ecco,
9546,Ham on Rye,Charles Bukowski,4.14,9780061177583,eng,288,65829,2318,29-07-14,Ecco,
9547,Tales of Ordinary Madness,Charles Bukowski,3.92,9780872861558,eng,238,16544,431,01-01-01,City Lights Publishers,
9548,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,4.24,9780876856833,eng,320,12358,533,05-06-86,Black Sparrow Press,
9549,Tiempo De Matar,John Grisham,4.07,9788408041252,spa,0,3,0,01-07-03,Planeta Publishing,
9550,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal/Kate William,3.92,9780553292787,eng,346,1425,73,24-04-93,Sweet Valley,
9551,The Wedding (Sweet Valley High  #98),Francine Pascal/Kate William,3.52,9780553298550,eng,217,314,11,28-04-94,Bantam Books,
9552,Alone in the Crowd (Sweet Valley High  #28),Francine Pascal/Kate William,3.44,9780553280876,eng,136,695,27,01-04-86,Bantam Books,
9553,Taking Sides (Sweet Valley High  #31),Francine Pascal/Kate William,3.38,9780553258868,en-GB,134,813,23,01-09-86,Bantam Books,
9554,The Wakefield Legacy: The Untold Story (Sweet Valley High Magna Editions #2),Francine Pascal/Kate William,3.94,9780553297942,eng,345,805,31,01-05-92,Bantam Books,
9555,Love at First Bite (Dark-Hunter #6.5; Wild Wulfs of London #2.5; Companion #3.5),Sherrilyn Kenyon/L.A. Banks/Susan Squires/Ronda Thompson,4.06,9780312349295,eng,373,7959,200,03-10-06,St. Martin's Press,
9556,Spunk & Bite: A Writer's Guide to Punchier  More Engaging Language & Style,Arthur Plotnik,3.9,9780375721151,eng,263,690,87,15-11-05,Random House Reference Publishing,
9557,Cookies: Bite-Size Life Lessons,Amy Krouse Rosenthal/Jane Dyer,4.18,9780060580810,eng,40,1162,185,02-05-06,HarperCollins,
9558,Bite Me If You Can (Argeneau #6),Lynsay Sands,4.27,9780060774127,eng,384,17950,465,30-01-07,Avon,
9559,Aftershock  (Sweet Valley High Super Edition  #12),Francine Pascal/Kate William,3.7,9780553492361,eng,227,286,7,10-11-98,Bantam,
9560,Sweet 18 (SVH Senior Year  #48),Francine Pascal/Kate William,3.47,9780553493979,en-US,179,116,3,14-01-03,Bantam,
9561,The New Jessica (Sweet Valley High  #32),Francine Pascal/Kate William,3.44,9780553275605,eng,136,1054,25,01-10-86,Bantam Books,
9562,Double Love (Sweet Valley High  #1),Francine Pascal/Kate William,3.54,9780553275674,eng,182,108,17,01-09-84,Bantam Books,
9563,Happily Ever After (Sweet Valley High  #134),Francine Pascal/Kate William,3.58,9780553570687,eng,199,251,5,11-08-97,Bantam,
9564,Forbidden Love (Sweet Valley High #34),Francine Pascal/Kate William,3.32,9780553275216,eng,138,5,0,01-01-87,Bantam Books,
9565,Control Freak (SVH Senior Year  #35),Francine Pascal,3.33,9780553493849,eng,192,120,1,13-11-01,Bantam,
9566,Mosquito Bite,Alexandra Siy/Dennis Kunkel,3.51,9781570915925,eng,32,72,19,01-02-06,Charlesbridge,
9567,Love Bites (Argeneau #2),Lynsay Sands,4.13,9780505525536,eng,373,18631,564,06-01-04,Love Spell,
9568,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson/Francesca Yorke,4,9780786868698,eng,254,6587,71,13-11-02,Hachette Books,
9569,The Pursuit of History,John Tosh/Sean Lang,3.46,9781405823517,en-US,357,374,17,01-02-06,Longman Publishing Group,
9570,Vegas Bites: A Werewolf Romance Anthology,L.A. Banks/J.M. Jeffries/Seressie Glass/Natalie Dunbar,4.12,9781600430015,en-US,346,195,6,15-11-06,Parker Publishing Llc,
9571,A Bite to Remember (Argeneau #5),Lynsay Sands,4.24,9780060774073,eng,362,17710,393,27-06-06,Avon,
9572,Boys that Bite (Blood Coven Vampire  #1),Mari Mancusi,3.68,9780425209424,en-US,272,10669,498,04-04-06,Berkley,
9573,A Quick Bite (Argeneau #1),Lynsay Sands,3.91,9780060773755,eng,360,35275,1370,31-03-20,Avon,
9574,Bite Club (Bite Club  #1),Howard Chaykin/David Tischman/David Hahn,3.07,9781845760656,en-US,144,148,12,20-04-05,Vertigo (DC Comics),
9575,Last Bite,Nancy Verde Barr,3.42,9781565124950,eng,308,372,66,09-06-06,Algonquin Books,
9576,Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer,Nikki Stafford,4.13,9781550225402,en-US,450,338,8,01-09-02,ECW Press,
9577,Small Bites  Big Nights: Seductive Little Plates for Intimate Occasions and Lavish Parties,Govind Armstrong/Lisa Romerein/Tyler Florence,3.6,9780307337931,eng,256,20,3,10-04-07,Clarkson Potter,
9578,Plants Bite Back! (DK Readers),Richard Platt,3.88,635517047547,eng,48,21,5,25-10-99,DK Publishing (Dorling Kindersley),
9579,Last Wish (Sweet Valley High),Francine Pascal,3.91,9780553507355,eng,231,2,0,01-05-99,Bantam Books,
9580,Starting Over (Sweet Valley High  #33),Francine Pascal/Kate William,3.35,9780553274912,eng,153,3,0,01-12-86,Bantam Books,
9581,Dear Sister (Sweet Valley High  #7),Francine Pascal/Kate William,3.53,9780553276725,eng,160,2071,81,01-11-84,Bantam Books,
9582,Don't Wait for Your Ship to Come In... Swim Out to Meet It!: Bite-Sized Inspirations to Help You Achieve Your Dreams,John Mason,3.22,9781562920586,eng,160,9,2,01-12-94,Honor Books,
9583,Magic Bites (Kate Daniels  #1),Ilona Andrews,4.07,9780441014897,eng,261,86675,5395,27-03-07,Ace,
9584,The Secret Garden,Frances Hodgson Burnett/Graham Rust,4.13,9780590240772,eng,298,254,24,01-06-99,Scholastic,
9585,The Secret Garden,Frances Hodgson Burnett/Scott McKowen,4.13,9781402714597,eng,248,575,61,01-10-04,Sterling,
9586,The Secret Garden Coloring Book,Brian Doherty/Frances Hodgson Burnett/Thea Kliros,4.25,9780486276809,eng,48,4,0,16-07-14,Dover Publications,
9587,A Little Princess,Frances Hodgson Burnett/Scott McKowen,4.2,9781402714542,en-GB,208,500,54,01-10-04,Sterling,
9588,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.16,9781402712753,eng,160,3784,84,01-03-05,Sterling,
9589,The Little Princesses,Marion Crawford/Jennie Bond,4.03,9780312312152,eng,230,416,65,10-04-03,St. Martin's Press,
9590,Laura Ingalls Wilder Country: The People and places in Laura Ingalls Wilder's life and books,William   Anderson/Leslie A.  Kelly,4.24,9780060973469,eng,120,91,7,01-12-95,Harper Perennial,
9591,The Collected Works of C.S. Lewis,C.S. Lewis/Michael Hauge,4.45,9780884861515,en-US,537,39,3,30-03-96,Thomas Nelson,
9592,Pedro Páramo,Juan Rulfo,4.05,9788433920706,spa,122,504,44,31-10-13,Anagrama,
9593,Pedro Páramo / El Llano en llamas,Juan Rulfo,4.29,9788408066439,spa,290,5103,118,01-04-06,Planeta,
9594,Pedro Páramo,Juan Rulfo,4.05,9789685208550,spa,132,1386,209,01-12-09,Editorial RM,
9595,Pedro Paramo / El Llano En Llamas,Juan Rulfo,4.29,9788408045755,spa,290,6,2,01-11-02,Planeta Publishing,
9596,Pedro Páramo,Juan Rulfo,4.05,9783518014349,ger,132,450,32,01-04-99,Suhrkamp,
9597,Peter Pan in Kensington Gardens / Peter and Wendy,J.M. Barrie/Peter Hollindale,4.06,9780192839299,eng,288,4206,102,28-10-99,Oxford University Press,
9598,Walt Disney's Peter Pan (A Little Golden Book),Walt Disney Company/Al Dempster,4.39,9780736402385,eng,24,5661,87,23-01-07,Golden/Disney,
9599,Peter Pan And Wendy,J.M. Barrie/Ken Geist,4.08,9780439672573,eng,224,141,23,01-10-04,Orchard Books,
9600,Peter Pan,J.M. Barrie/Tim Curry,4.08,9780743564526,eng,5,46,7,05-10-06,Simon  Schuster Audio,
9601,Adventures of Huckleberry Finn,Mark Twain,3.82,9780440300281,eng,352,90,2,15-11-77,Laurel,
9602,Alice in Wonderland / Hunting of the Snark,Lewis Carroll/Donald J. Gray,4.06,9780393958041,eng,416,1404,87,17-04-92,W. W. Norton & Company,
9603,Holes,Louis Sachar,3.96,9780440419464,eng,233,2699,230,11-03-03,Yearling Books,
9604,Rabbit Hole,David Lindsay-Abaire,4.06,9781559362900,eng,157,6634,185,01-09-06,Theatre Communications Group,
9605,Holes (Holes  #1),Louis Sachar,3.96,9780439244190,eng,233,887554,17547,02-09-00,Scholastic,
9606,Super Fast Out of Control,Louis Sachar,3.75,9780747566823,eng,128,0,0,02-05-05,Bloomsbury Publishing PLC,
9607,The Anthology at the End of the Universe: Leading Science Fiction Authors on Douglas Adams' The Hitchhiker's Guide to the Galaxy,Glenn Yeffeth/Don DeBrandt/Cory Doctorow/Bruce Bethke/Adam Roberts/Lawrence Watt-Evans/Selina Rosen/Mark W. Tiedemann/Jacqueline Carey/Susan Sizemore/Vox Day/Stephen Baxter/A.M. Dellamonica/Marguerite Krause/John Shirley/Adam-Troy Castro/Amy Berner/Maria  Alexander/Marie-Catherine Caillava/Mike Byrne,3.86,9781932100563,eng,240,129,10,11-03-05,Smart Pop,
9608,The Feminine Mystique,Betty Friedan/Anna Quindlen,3.86,9780393322576,eng,592,10108,650,17-09-01,W. W. Norton  Company,
9609,"Betty Friedan and the Making of ""The Feminine Mystique"": The American Left  the Cold War  and Modern Feminism",Daniel Horowitz,3.59,9781558492769,eng,384,58,6,27-09-00,University of Massachusetts Press,
9610,James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot/Ruth Brown/Peter Barrett,4.45,9780312085124,eng,260,10128,245,01-09-92,St. Martin's Press,
9611,James Herriot's Dog Stories,James Herriot/Victor G. Ambrus,4.4,9780312364526,eng,464,5692,214,14-11-06,St. Martin's Griffin,
9612,The Real James Herriot: A Memoir of My Father,Jim Wight,4.2,9780345434906,en-US,371,4247,153,01-05-01,Ballantine Books,
9613,The Lord God Made Them All,James Herriot,4.42,9780312966201,eng,373,12580,197,15-09-98,St. Martin's Paperbacks,
9614,Who Was Mark Twain?,April Jones Prince/Nancy Harrison/John   O'Brien,4.16,9780448433196,eng,112,529,56,24-05-04,Grosset & Dunlap,
9615,Roughing It,Mark Twain/Henry B. Wonham,3.89,9780743436502,eng,560,5846,494,29-04-03,Pocket Books,
9616,The Complete Essays of Mark Twain,Mark Twain/Charles Neider,4.33,9780306809576,eng,732,195,15,02-11-00,Da Capo Press,
9617,Death of a Salesman,Arthur  Miller,3.51,9780670261550,eng,139,1223,104,18-05-49,Viking Books,
9618,The Portable Arthur Miller,Arthur  Miller/Harold Clurman/Christopher Bigsby,4.21,9780142437551,eng,575,232,6,29-07-03,Penguin Books,
9619,Collected Plays 1944-1961,Arthur  Miller/Tony Kushner,4.22,9781931082914,en-US,774,419,10,02-02-06,Library of America,
9620,Incident at Vichy,Arthur  Miller,3.96,9780140481938,eng,80,686,54,02-04-85,Penguin Books,
9621,Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters,MaryAnn F. Kohl/Kim Solga/Rebecca Van Slyke,4.24,9780935607093,eng,144,400,29,01-05-97,Chicago Review Press,
9622,The Portable Thomas Jefferson,Thomas Jefferson/Merrill D. Peterson,4.05,9780140150803,eng,589,171,6,27-10-77,Penguin Classics,
9623,Autobiography of Thomas Jefferson,Thomas Jefferson,3.89,9780486442891,eng,112,696,34,03-06-05,Dover Publications,
9624,Juan Rulfo's Mexico,Juan Rulfo/Carlos Fuentes/Margo Glantz/Jorge Alberto Lozoya/Eduardo Rivero/Víctor Jiménez/E. Billeter,4.47,9781588340979,eng,223,41,3,17-08-02,Smithsonian Books,
9625,Pedro Páramo,Juan Rulfo/Margaret Sayers Peden/Susan Sontag,4.05,9780802133908,eng,128,28102,1511,10-03-94,Grove Press,
9626,The Burning Plain and Other Stories,Juan Rulfo/Kermit Oliver/George D. Schade,4.19,9780292701328,en-US,191,337,45,01-01-71,University of Texas Press,
9627,Laughter and Tears: A Family's Journey to Understanding the Autism Spectrum,Ann Hewetson,4,9781843103318,eng,224,4,1,15-01-05,Jessica Kingsley Publishers,
9628,The Irish Anatomist: A Study of Flann O'Brien,Keith Donohue,5,9781930901353,eng,222,1,0,25-07-03,Academica Press,
9629,Quito 1599: City and Colony in Transition,Kris Lane/Lyman L. Johnson,3.52,9780826323576,eng,312,22,2,26-07-02,University of New Mexico Press,
9630,1599: A Year in the Life of William Shakespeare,James Shapiro,4.09,9780571214808,eng,429,34,6,01-09-05,Faber & Faber,
